,word,index,frequency
3891,hash,3891,-10.160834814999452
3892,surroundings,3892,-10.160834814999452
3893,ca,3893,-10.160834814999452
3894,breaded,3894,-10.160834814999452
3895,sat,3895,-10.160834814999452
3896,crop,3896,-10.160834814999452
3897,dalmatian,3897,-10.160834814999452
3898,soars,3898,-10.160834814999452
3899,airliners,3899,-10.160834814999452
3900,),3900,-10.160834814999452
3901,oversized,3901,-10.160834814999452
3902,wedges,3902,-10.160834814999452
3903,captive,3903,-10.160834814999452
3904,movies,3904,-10.160834814999452
3905,triangle,3905,-10.160834814999452
3906,cd,3906,-10.160834814999452
3907,follow,3907,-10.160834814999452
3908,north,3908,-10.160834814999452
3909,san,3909,-10.160834814999452
3910,mouses,3910,-10.160834814999452
3911,sneaker,3911,-10.160834814999452
3912,operated,3912,-10.160834814999452
3913,samsung,3913,-10.160834814999452
3914,warns,3914,-10.160834814999452
3915,tusked,3915,-10.160834814999452
3916,nightstands,3916,-10.160834814999452
3917,meatballs,3917,-10.160834814999452
3918,panoramic,3918,-10.200055528152735
3919,pick-up,3919,-10.200055528152735
3920,toilette,3920,-10.200055528152735
3921,chihuahua,3921,-10.200055528152735
3922,combo,3922,-10.200055528152735
3923,renovation,3923,-10.200055528152735
3924,peer,3924,-10.200055528152735
3925,tricycle,3925,-10.200055528152735
3926,directs,3926,-10.200055528152735
3927,backseat,3927,-10.200055528152735
3928,tightly,3928,-10.200055528152735
3929,nuzzling,3929,-10.200055528152735
3930,boxed,3930,-10.200055528152735
3931,costumed,3931,-10.200055528152735
3932,probably,3932,-10.200055528152735
3933,melon,3933,-10.200055528152735
3934,learn,3934,-10.200055528152735
3935,fryer,3935,-10.200055528152735
3936,repairing,3936,-10.200055528152735
3937,offers,3937,-10.200055528152735
3938,forrest,3938,-10.200055528152735
3939,messing,3939,-10.200055528152735
3940,arranging,3940,-10.200055528152735
3941,gesture,3941,-10.200055528152735
3942,unoccupied,3942,-10.200055528152735
3943,feature,3943,-10.200055528152735
3944,moss,3944,-10.200055528152735
3945,friendly,3945,-10.200055528152735
3946,difficult,3946,-10.200055528152735
3947,woven,3947,-10.200055528152735
3948,plums,3948,-10.200055528152735
3949,parks,3949,-10.200055528152735
3950,omelet,3950,-10.200055528152735
3951,brownies,3951,-10.200055528152735
3952,discussion,3952,-10.200055528152735
3953,handmade,3953,-10.200055528152735
3954,virgin,3954,-10.200055528152735
3955,flour,3955,-10.200055528152735
3956,pepsi,3956,-10.200055528152735
3957,via,3957,-10.200055528152735
3958,able,3958,-10.200055528152735
3959,buried,3959,-10.200055528152735
3960,seal,3960,-10.200055528152735
3961,boarded,3961,-10.200055528152735
3962,propellor,3962,-10.200055528152735
3963,investigating,3963,-10.200055528152735
3964,controlling,3964,-10.200055528152735
3965,gothic,3965,-10.200055528152735
3966,handler,3966,-10.200055528152735
3967,marks,3967,-10.200055528152735
3968,centerpiece,3968,-10.200055528152735
3969,starts,3969,-10.200055528152735
3970,roped,3970,-10.200055528152735
3971,plat,3971,-10.200055528152735
3972,fours,3972,-10.200055528152735
3973,quarters,3973,-10.200055528152735
3974,navigating,3974,-10.200055528152735
3975,central,3975,-10.200055528152735
3976,rat,3976,-10.200055528152735
3977,pineapples,3977,-10.200055528152735
3978,collie,3978,-10.200055528152735
3979,trotting,3979,-10.200055528152735
3980,seaweed,3980,-10.200055528152735
3981,teens,3981,-10.200055528152735
3982,year,3982,-10.200055528152735
3983,amtrak,3983,-10.200055528152735
3984,chunks,3984,-10.200055528152735
3985,pitches,3985,-10.200055528152735
3986,mattresses,3986,-10.200055528152735
3987,scrambled,3987,-10.200055528152735
3988,misses,3988,-10.200055528152735
3989,flatbread,3989,-10.200055528152735
3990,parachutes,3990,-10.240877522672989
3991,profile,3991,-10.240877522672989
3992,microphones,3992,-10.240877522672989
3993,waking,3993,-10.240877522672989
3994,recently,3994,-10.240877522672989
3995,dingy,3995,-10.240877522672989
3996,skaters,3996,-10.240877522672989
3997,vent,3997,-10.240877522672989
3998,medieval,3998,-10.240877522672989
3999,husky,3999,-10.240877522672989
4000,abstract,4000,-10.240877522672989
4001,herds,4001,-10.240877522672989
4002,tattoos,4002,-10.240877522672989
4003,3d,4003,-10.240877522672989
4004,tone,4004,-10.240877522672989
4005,structures,4005,-10.240877522672989
4006,law,4006,-10.240877522672989
4007,patterns,4007,-10.240877522672989
4008,minutes,4008,-10.240877522672989
4009,expired,4009,-10.240877522672989
4010,inspects,4010,-10.240877522672989
4011,crash,4011,-10.240877522672989
4012,whose,4012,-10.240877522672989
4013,tells,4013,-10.240877522672989
4014,blur,4014,-10.240877522672989
4015,japan,4015,-10.240877522672989
4016,peels,4016,-10.240877522672989
4017,helmeted,4017,-10.240877522672989
4018,lunges,4018,-10.240877522672989
4019,mason,4019,-10.240877522672989
4020,pressing,4020,-10.240877522672989
4021,coupe,4021,-10.240877522672989
4022,tongs,4022,-10.240877522672989
4023,lasagna,4023,-10.240877522672989
4024,outhouse,4024,-10.240877522672989
4025,safe,4025,-10.240877522672989
4026,badminton,4026,-10.240877522672989
4027,messages,4027,-10.240877522672989
4028,mane,4028,-10.240877522672989
4029,normal,4029,-10.240877522672989
4030,velvet,4030,-10.240877522672989
4031,expanse,4031,-10.240877522672989
4032,ipad,4032,-10.240877522672989
4033,yacht,4033,-10.240877522672989
4034,flanked,4034,-10.240877522672989
4035,pinned,4035,-10.240877522672989
4036,push,4036,-10.240877522672989
4037,perspective,4037,-10.240877522672989
4038,social,4038,-10.240877522672989
4039,sunflower,4039,-10.240877522672989
4040,casually,4040,-10.240877522672989
4041,sailor,4041,-10.240877522672989
4042,hear,4042,-10.240877522672989
4043,function,4043,-10.240877522672989
4044,lip,4044,-10.240877522672989
4045,ordering,4045,-10.240877522672989
4046,overalls,4046,-10.240877522672989
4047,oatmeal,4047,-10.240877522672989
4048,squat,4048,-10.240877522672989
4049,(,4049,-10.240877522672989
4050,cave,4050,-10.240877522672989
4051,pub,4051,-10.240877522672989
4052,france,4052,-10.240877522672989
4053,missed,4053,-10.240877522672989
4054,varying,4054,-10.240877522672989
4055,sheeps,4055,-10.240877522672989
4056,fireworks,4056,-10.240877522672989
4057,sprawled,4057,-10.240877522672989
4058,trailers,4058,-10.240877522672989
4059,$,4059,-10.240877522672989
4060,orchard,4060,-10.240877522672989
4061,monk,4061,-10.240877522672989
4062,pins,4062,-10.240877522672989
4063,guards,4063,-10.240877522672989
4064,shears,4064,-10.240877522672989
4065,acting,4065,-10.240877522672989
4066,festive,4066,-10.240877522672989
4067,headband,4067,-10.240877522672989
4068,came,4068,-10.240877522672989
4069,twigs,4069,-10.240877522672989
4070,twig,4070,-10.240877522672989
4071,marshmallows,4071,-10.240877522672989
4072,swiss,4072,-10.240877522672989
4073,barbeque,4073,-10.240877522672989
4074,breaks,4074,-10.240877522672989
4075,peanuts,4075,-10.240877522672989
4076,award,4076,-10.240877522672989
4077,flamingos,4077,-10.240877522672989
4078,brownie,4078,-10.240877522672989
4079,livingroom,4079,-10.240877522672989
4080,half-pipe,4080,-10.240877522672989
4081,indicate,4081,-10.283437137091786
4082,labels,4082,-10.283437137091786
4083,cushions,4083,-10.283437137091786
4084,terrier,4084,-10.283437137091786
4085,taste,4085,-10.283437137091786
4086,hilltop,4086,-10.283437137091786
4087,flames,4087,-10.283437137091786
4088,stoves,4088,-10.283437137091786
4089,bundt,4089,-10.283437137091786
4090,tossed,4090,-10.283437137091786
4091,6,4091,-10.283437137091786
4092,mark,4092,-10.283437137091786
4093,womans,4093,-10.283437137091786
4094,rounded,4094,-10.283437137091786
4095,graphic,4095,-10.283437137091786
4096,asia,4096,-10.283437137091786
4097,legos,4097,-10.283437137091786
4098,dated,4098,-10.283437137091786
4099,burgundy,4099,-10.283437137091786
4100,manual,4100,-10.283437137091786
4101,fisheye,4101,-10.283437137091786
4102,boating,4102,-10.283437137091786
4103,backside,4103,-10.283437137091786
4104,constructed,4104,-10.283437137091786
4105,butcher,4105,-10.283437137091786
4106,aquarium,4106,-10.283437137091786
4107,given,4107,-10.283437137091786
4108,side-by-side,4108,-10.283437137091786
4109,cottage,4109,-10.283437137091786
4110,handheld,4110,-10.283437137091786
4111,icebox,4111,-10.283437137091786
4112,spilled,4112,-10.283437137091786
4113,panting,4113,-10.283437137091786
4114,fixes,4114,-10.283437137091786
4115,lightly,4115,-10.283437137091786
4116,find,4116,-10.283437137091786
4117,flood,4117,-10.283437137091786
4118,browsing,4118,-10.283437137091786
4119,eyeglasses,4119,-10.283437137091786
4120,jesus,4120,-10.283437137091786
4121,peoples,4121,-10.283437137091786
4122,dives,4122,-10.283437137091786
4123,hour,4123,-10.283437137091786
4124,always,4124,-10.283437137091786
4125,intense,4125,-10.283437137091786
4126,celebrates,4126,-10.283437137091786
4127,memorial,4127,-10.283437137091786
4128,davidson,4128,-10.283437137091786
4129,sunrise,4129,-10.283437137091786
4130,wraps,4130,-10.283437137091786
4131,unknown,4131,-10.283437137091786
4132,web,4132,-10.283437137091786
4133,broth,4133,-10.283437137091786
4134,upwards,4134,-10.283437137091786
4135,nibbling,4135,-10.283437137091786
4136,ostriches,4136,-10.283437137091786
4137,pointy,4137,-10.283437137091786
4138,ditch,4138,-10.283437137091786
4139,boiled,4139,-10.283437137091786
4140,styles,4140,-10.283437137091786
4141,canned,4141,-10.283437137091786
4142,bundles,4142,-10.283437137091786
4143,wrong,4143,-10.283437137091786
4144,leafs,4144,-10.283437137091786
4145,circles,4145,-10.283437137091786
4146,bitten,4146,-10.283437137091786
4147,searching,4147,-10.283437137091786
4148,popular,4148,-10.283437137091786
4149,bushels,4149,-10.283437137091786
4150,prairie,4150,-10.283437137091786
4151,frowning,4151,-10.283437137091786
4152,windmill,4152,-10.283437137091786
4153,sodas,4153,-10.283437137091786
4154,pelicans,4154,-10.283437137091786
4155,spreads,4155,-10.283437137091786
4156,loose,4156,-10.283437137091786
4157,cob,4157,-10.283437137091786
4158,parasols,4158,-10.283437137091786
4159,diet,4159,-10.283437137091786
4160,doily,4160,-10.283437137091786
4161,bases,4161,-10.283437137091786
4162,forehand,4162,-10.283437137091786
4163,meatball,4163,-10.283437137091786
4164,age,4164,-10.32788889966262
4165,hugs,4165,-10.32788889966262
4166,claw,4166,-10.32788889966262
4167,racers,4167,-10.32788889966262
4168,thre,4168,-10.32788889966262
4169,steal,4169,-10.32788889966262
4170,speckled,4170,-10.32788889966262
4171,jewelry,4171,-10.32788889966262
4172,luxurious,4172,-10.32788889966262
4173,cleaner,4173,-10.32788889966262
4174,edges,4174,-10.32788889966262
4175,vibrant,4175,-10.32788889966262
4176,revealing,4176,-10.32788889966262
4177,maple,4177,-10.32788889966262
4178,angel,4178,-10.32788889966262
4179,fixed,4179,-10.32788889966262
4180,concept,4180,-10.32788889966262
4181,galley,4181,-10.32788889966262
4182,youths,4182,-10.32788889966262
4183,convertible,4183,-10.32788889966262
4184,matches,4184,-10.32788889966262
4185,bake,4185,-10.32788889966262
4186,protruding,4186,-10.32788889966262
4187,sigh,4187,-10.32788889966262
4188,await,4188,-10.32788889966262
4189,sampling,4189,-10.32788889966262
4190,onward,4190,-10.32788889966262
4191,tell,4191,-10.32788889966262
4192,checked,4192,-10.32788889966262
4193,swiftly,4193,-10.32788889966262
4194,ordered,4194,-10.32788889966262
4195,warmly,4195,-10.32788889966262
4196,pancake,4196,-10.32788889966262
4197,stately,4197,-10.32788889966262
4198,entire,4198,-10.32788889966262
4199,crazy,4199,-10.32788889966262
4200,loads,4200,-10.32788889966262
4201,silhouetted,4201,-10.32788889966262
4202,ton,4202,-10.32788889966262
4203,moved,4203,-10.32788889966262
4204,height,4204,-10.32788889966262
4205,crumbs,4205,-10.32788889966262
4206,bomber,4206,-10.32788889966262
4207,current,4207,-10.32788889966262
4208,international,4208,-10.32788889966262
4209,gestures,4209,-10.32788889966262
4210,inner,4210,-10.32788889966262
4211,purses,4211,-10.32788889966262
4212,twenty,4212,-10.32788889966262
4213,atv,4213,-10.32788889966262
4214,dollar,4214,-10.32788889966262
4215,penny,4215,-10.32788889966262
4216,turkeys,4216,-10.32788889966262
4217,cds,4217,-10.32788889966262
4218,discarded,4218,-10.32788889966262
4219,salads,4219,-10.32788889966262
4220,gifts,4220,-10.32788889966262
4221,rooster,4221,-10.32788889966262
4222,lifeguard,4222,-10.32788889966262
4223,denim,4223,-10.32788889966262
4224,banks,4224,-10.32788889966262
4225,launch,4225,-10.32788889966262
4226,wildflowers,4226,-10.32788889966262
4227,misty,4227,-10.32788889966262
4228,packs,4228,-10.32788889966262
4229,socializing,4229,-10.32788889966262
4230,dangerous,4230,-10.32788889966262
4231,locations,4231,-10.32788889966262
4232,reigns,4232,-10.32788889966262
4233,blown,4233,-10.32788889966262
4234,stroll,4234,-10.32788889966262
4235,majestic,4235,-10.32788889966262
4236,leafless,4236,-10.32788889966262
4237,wades,4237,-10.32788889966262
4238,bushy,4238,-10.32788889966262
4239,receiving,4239,-10.32788889966262
4240,crochet,4240,-10.32788889966262
4241,petted,4241,-10.32788889966262
4242,donkeys,4242,-10.32788889966262
4243,theatre,4243,-10.32788889966262
4244,moose,4244,-10.32788889966262
4245,feild,4245,-10.32788889966262
4246,coal,4246,-10.32788889966262
4247,bone,4247,-10.32788889966262
4248,foamy,4248,-10.32788889966262
4249,cheek,4249,-10.32788889966262
4250,elaborately,4250,-10.32788889966262
4251,pudding,4251,-10.32788889966262
4252,aiming,4252,-10.32788889966262
4253,blenders,4253,-10.32788889966262
4254,slalom,4254,-10.32788889966262
4255,bento,4255,-10.32788889966262
4256,mantel,4256,-10.32788889966262
4257,paying,4257,-10.374408915297511
4258,hours,4258,-10.374408915297511
4259,win,4259,-10.374408915297511
4260,adorn,4260,-10.374408915297511
4261,ornately,4261,-10.374408915297511
4262,amenities,4262,-10.374408915297511
4263,remodeling,4263,-10.374408915297511
4264,recipe,4264,-10.374408915297511
4265,homeless,4265,-10.374408915297511
4266,handlebars,4266,-10.374408915297511
4267,distorted,4267,-10.374408915297511
4268,chalkboard,4268,-10.374408915297511
4269,europe,4269,-10.374408915297511
4270,overview,4270,-10.374408915297511
4271,program,4271,-10.374408915297511
4272,nut,4272,-10.374408915297511
4273,bubbles,4273,-10.374408915297511
4274,converse,4274,-10.374408915297511
4275,automobiles,4275,-10.374408915297511
4276,details,4276,-10.374408915297511
4277,abundance,4277,-10.374408915297511
4278,baker,4278,-10.374408915297511
4279,divider,4279,-10.374408915297511
4280,staff,4280,-10.374408915297511
4281,mature,4281,-10.374408915297511
4282,tights,4282,-10.374408915297511
4283,hurdle,4283,-10.374408915297511
4284,grate,4284,-10.374408915297511
4285,photography,4285,-10.374408915297511
4286,couples,4286,-10.374408915297511
4287,razor,4287,-10.374408915297511
4288,basement,4288,-10.374408915297511
4289,years,4289,-10.374408915297511
4290,alcoholic,4290,-10.374408915297511
4291,shutters,4291,-10.374408915297511
4292,crowding,4292,-10.374408915297511
4293,less,4293,-10.374408915297511
4294,whip,4294,-10.374408915297511
4295,numbered,4295,-10.374408915297511
4296,performance,4296,-10.374408915297511
4297,commuters,4297,-10.374408915297511
4298,slop,4298,-10.374408915297511
4299,jerseys,4299,-10.374408915297511
4300,clause,4300,-10.374408915297511
4301,completing,4301,-10.374408915297511
4302,handrail,4302,-10.374408915297511
4303,sheering,4303,-10.374408915297511
4304,exercise,4304,-10.374408915297511
4305,patches,4305,-10.374408915297511
4306,cuisine,4306,-10.374408915297511
4307,participating,4307,-10.374408915297511
4308,fighters,4308,-10.374408915297511
4309,lazy,4309,-10.374408915297511
4310,sprays,4310,-10.374408915297511
4311,celebrate,4311,-10.374408915297511
4312,boulder,4312,-10.374408915297511
4313,century,4313,-10.374408915297511
4314,lace,4314,-10.374408915297511
4315,hey,4315,-10.374408915297511
4316,purchase,4316,-10.374408915297511
4317,patient,4317,-10.374408915297511
4318,obstacles,4318,-10.374408915297511
4319,crashed,4319,-10.374408915297511
4320,southwest,4320,-10.374408915297511
4321,welcome,4321,-10.374408915297511
4322,transported,4322,-10.374408915297511
4323,cranes,4323,-10.374408915297511
4324,angels,4324,-10.374408915297511
4325,leaking,4325,-10.374408915297511
4326,rooftop,4326,-10.374408915297511
4327,visiting,4327,-10.374408915297511
4328,tree-lined,4328,-10.374408915297511
4329,ford,4329,-10.374408915297511
4330,guides,4330,-10.374408915297511
4331,pear,4331,-10.374408915297511
4332,ruler,4332,-10.374408915297511
4333,capitol,4333,-10.374408915297511
4334,burned,4334,-10.374408915297511
4335,guns,4335,-10.374408915297511
4336,billowing,4336,-10.374408915297511
4337,batteries,4337,-10.374408915297511
4338,attraction,4338,-10.374408915297511
4339,vine,4339,-10.374408915297511
4340,wrestling,4340,-10.374408915297511
4341,arid,4341,-10.374408915297511
4342,victory,4342,-10.374408915297511
4343,clip,4343,-10.374408915297511
4344,pecking,4344,-10.374408915297511
4345,intensely,4345,-10.374408915297511
4346,clutching,4346,-10.374408915297511
4347,blueberry,4347,-10.374408915297511
4348,campus,4348,-10.423199079466944
4349,toliet,4349,-10.423199079466944
4350,pause,4350,-10.423199079466944
4351,tanks,4351,-10.423199079466944
4352,cobble,4352,-10.423199079466944
4353,placemat,4353,-10.423199079466944
4354,kitchenette,4354,-10.423199079466944
4355,businessmen,4355,-10.423199079466944
4356,floored,4356,-10.423199079466944
4357,looked,4357,-10.423199079466944
4358,africa,4358,-10.423199079466944
4359,walker,4359,-10.423199079466944
4360,needles,4360,-10.423199079466944
4361,employee,4361,-10.423199079466944
4362,auto,4362,-10.423199079466944
4363,seemingly,4363,-10.423199079466944
4364,workshop,4364,-10.423199079466944
4365,crow,4365,-10.423199079466944
4366,cel,4366,-10.423199079466944
4367,drum,4367,-10.423199079466944
4368,steaming,4368,-10.423199079466944
4369,better,4369,-10.423199079466944
4370,perfectly,4370,-10.423199079466944
4371,filming,4371,-10.423199079466944
4372,petals,4372,-10.423199079466944
4373,eatery,4373,-10.423199079466944
4374,flipped,4374,-10.423199079466944
4375,bearing,4375,-10.423199079466944
4376,mats,4376,-10.423199079466944
4377,planted,4377,-10.423199079466944
4378,streaming,4378,-10.423199079466944
4379,plunger,4379,-10.423199079466944
4380,poodle,4380,-10.423199079466944
4381,hero,4381,-10.423199079466944
4382,think,4382,-10.423199079466944
4383,sings,4383,-10.423199079466944
4384,rode,4384,-10.423199079466944
4385,surrounds,4385,-10.423199079466944
4386,lids,4386,-10.423199079466944
4387,childs,4387,-10.423199079466944
4388,sticky,4388,-10.423199079466944
4389,booze,4389,-10.423199079466944
4390,why,4390,-10.423199079466944
4391,kiteboard,4391,-10.423199079466944
4392,rared,4392,-10.423199079466944
4393,amazing,4393,-10.423199079466944
4394,embedded,4394,-10.423199079466944
4395,victorian,4395,-10.423199079466944
4396,attendant,4396,-10.423199079466944
4397,nurse,4397,-10.423199079466944
4398,boston,4398,-10.423199079466944
4399,south,4399,-10.423199079466944
4400,lets,4400,-10.423199079466944
4401,overflowing,4401,-10.423199079466944
4402,attacking,4402,-10.423199079466944
4403,keeps,4403,-10.423199079466944
4404,sure,4404,-10.423199079466944
4405,rains,4405,-10.423199079466944
4406,offering,4406,-10.423199079466944
4407,jack,4407,-10.423199079466944
4408,juggling,4408,-10.423199079466944
4409,stereo,4409,-10.423199079466944
4410,scrub,4410,-10.423199079466944
4411,tons,4411,-10.423199079466944
4412,blank,4412,-10.423199079466944
4413,certain,4413,-10.423199079466944
4414,serviced,4414,-10.423199079466944
4415,skeleton,4415,-10.423199079466944
4416,license,4416,-10.423199079466944
4417,hawaiian,4417,-10.423199079466944
4418,winning,4418,-10.423199079466944
4419,resemble,4419,-10.423199079466944
4420,butt,4420,-10.423199079466944
4421,peaceful,4421,-10.423199079466944
4422,woolly,4422,-10.423199079466944
4423,barricade,4423,-10.423199079466944
4424,starring,4424,-10.423199079466944
4425,protesters,4425,-10.423199079466944
4426,8,4426,-10.423199079466944
4427,seaside,4427,-10.423199079466944
4428,greet,4428,-10.423199079466944
4429,exterior,4429,-10.423199079466944
4430,discs,4430,-10.423199079466944
4431,symbols,4431,-10.423199079466944
4432,soil,4432,-10.423199079466944
4433,teh,4433,-10.423199079466944
4434,sipping,4434,-10.423199079466944
4435,dumpster,4435,-10.423199079466944
4436,prominent,4436,-10.423199079466944
4437,munching,4437,-10.423199079466944
4438,curbside,4438,-10.423199079466944
4439,hedges,4439,-10.423199079466944
4440,birdhouse,4440,-10.423199079466944
4441,laps,4441,-10.423199079466944
4442,beaks,4442,-10.423199079466944
4443,rapids,4443,-10.423199079466944
4444,shakes,4444,-10.423199079466944
4445,platforms,4445,-10.423199079466944
4446,press,4446,-10.423199079466944
4447,launching,4447,-10.423199079466944
4448,kayaks,4448,-10.423199079466944
4449,waterskiing,4449,-10.423199079466944
4450,croissants,4450,-10.423199079466944
4451,raisins,4451,-10.423199079466944
4452,quiche,4452,-10.423199079466944
4453,parmesan,4453,-10.423199079466944
4454,demonstrating,4454,-10.474492373854494
4455,act,4455,-10.474492373854494
4456,stationed,4456,-10.474492373854494
4457,copper,4457,-10.474492373854494
4458,ages,4458,-10.474492373854494
4459,jacuzzi,4459,-10.474492373854494
4460,pockets,4460,-10.474492373854494
4461,pumps,4461,-10.474492373854494
4462,contain,4462,-10.474492373854494
4463,sloped,4463,-10.474492373854494
4464,cider,4464,-10.474492373854494
4465,facial,4465,-10.474492373854494
4466,magnetic,4466,-10.474492373854494
4467,knot,4467,-10.474492373854494
4468,aqua,4468,-10.474492373854494
4469,faucets,4469,-10.474492373854494
4470,photoshopped,4470,-10.474492373854494
4471,cuddles,4471,-10.474492373854494
4472,stovetop,4472,-10.474492373854494
4473,attachment,4473,-10.474492373854494
4474,chick,4474,-10.474492373854494
4475,disgusting,4475,-10.474492373854494
4476,antiques,4476,-10.474492373854494
4477,chase,4477,-10.474492373854494
4478,beams,4478,-10.474492373854494
4479,fuel,4479,-10.474492373854494
4480,lazily,4480,-10.474492373854494
4481,combined,4481,-10.474492373854494
4482,toddlers,4482,-10.474492373854494
4483,dash,4483,-10.474492373854494
4484,infront,4484,-10.474492373854494
4485,common,4485,-10.474492373854494
4486,non,4486,-10.474492373854494
4487,paints,4487,-10.474492373854494
4488,hairdryer,4488,-10.474492373854494
4489,sweeping,4489,-10.474492373854494
4490,america,4490,-10.474492373854494
4491,ago,4491,-10.474492373854494
4492,ink,4492,-10.474492373854494
4493,partition,4493,-10.474492373854494
4494,hoses,4494,-10.474492373854494
4495,lobster,4495,-10.474492373854494
4496,restaurants,4496,-10.474492373854494
4497,university,4497,-10.474492373854494
4498,apparently,4498,-10.474492373854494
4499,creating,4499,-10.474492373854494
4500,cabs,4500,-10.474492373854494
4501,study,4501,-10.474492373854494
4502,punch,4502,-10.474492373854494
4503,inspect,4503,-10.474492373854494
4504,potty,4504,-10.474492373854494
4505,vw,4505,-10.474492373854494
4506,likes,4506,-10.474492373854494
4507,bored,4507,-10.474492373854494
4508,adding,4508,-10.474492373854494
4509,knobs,4509,-10.474492373854494
4510,filing,4510,-10.474492373854494
4511,tips,4511,-10.474492373854494
4512,assembled,4512,-10.474492373854494
4513,wares,4513,-10.474492373854494
4514,teacher,4514,-10.474492373854494
4515,naps,4515,-10.474492373854494
4516,projection,4516,-10.474492373854494
4517,possible,4517,-10.474492373854494
4518,yak,4518,-10.474492373854494
4519,source,4519,-10.474492373854494
4520,plethora,4520,-10.474492373854494
4521,juicer,4521,-10.474492373854494
4522,mens,4522,-10.474492373854494
4523,heron,4523,-10.474492373854494
4524,collared,4524,-10.474492373854494
4525,multitude,4525,-10.474492373854494
4526,concentrating,4526,-10.474492373854494
4527,holing,4527,-10.474492373854494
4528,ornamental,4528,-10.474492373854494
4529,burgers,4529,-10.474492373854494
4530,mount,4530,-10.474492373854494
4531,upstairs,4531,-10.474492373854494
4532,jean,4532,-10.474492373854494
4533,saucers,4533,-10.474492373854494
4534,beagle,4534,-10.474492373854494
4535,clydesdale,4535,-10.474492373854494
4536,express,4536,-10.474492373854494
4537,parsley,4537,-10.474492373854494
4538,guitars,4538,-10.474492373854494
4539,restored,4539,-10.474492373854494
4540,sprayed,4540,-10.474492373854494
4541,evil,4541,-10.474492373854494
4542,granola,4542,-10.474492373854494
4543,gears,4543,-10.474492373854494
4544,broke,4544,-10.474492373854494
4545,plans,4545,-10.474492373854494
4546,desolate,4546,-10.474492373854494
4547,wonderful,4547,-10.474492373854494
4548,rubble,4548,-10.474492373854494
4549,visor,4549,-10.474492373854494
4550,gazebo,4550,-10.474492373854494
4551,snake,4551,-10.474492373854494
4552,grasslands,4552,-10.474492373854494
4553,bedside,4553,-10.474492373854494
4554,chip,4554,-10.474492373854494
4555,wheat,4555,-10.474492373854494
4556,slats,4556,-10.474492373854494
4557,takeout,4557,-10.474492373854494
4558,observes,4558,-10.474492373854494
4559,lizard,4559,-10.474492373854494
4560,limbs,4560,-10.474492373854494
4561,gazelles,4561,-10.474492373854494
4562,gymnasium,4562,-10.474492373854494
4563,pigs,4563,-10.474492373854494
4564,last,4564,-10.474492373854494
4565,buliding,4565,-10.474492373854494
4566,bump,4566,-10.474492373854494
4567,curls,4567,-10.474492373854494
4568,fifth,4568,-10.474492373854494
4569,winery,4569,-10.474492373854494
4570,loveseat,4570,-10.474492373854494
4571,halfpipe,4571,-10.474492373854494
4572,t-ball,4572,-10.474492373854494
4573,maintained,4573,-10.52855959512477
4574,tiling,4574,-10.52855959512477
4575,tissues,4575,-10.52855959512477
4576,dips,4576,-10.52855959512477
4577,technology,4577,-10.52855959512477
4578,spending,4578,-10.52855959512477
4579,spotless,4579,-10.52855959512477
4580,highly,4580,-10.52855959512477
4581,pressed,4581,-10.52855959512477
4582,demolished,4582,-10.52855959512477
4583,remodel,4583,-10.52855959512477
4584,scooping,4584,-10.52855959512477
4585,shoot,4585,-10.52855959512477
4586,sample,4586,-10.52855959512477
4587,heating,4587,-10.52855959512477
4588,poor,4588,-10.52855959512477
4589,prints,4589,-10.52855959512477
4590,chute,4590,-10.52855959512477
4591,alike,4591,-10.52855959512477
4592,artistically,4592,-10.52855959512477
4593,date,4593,-10.52855959512477
4594,slender,4594,-10.52855959512477
4595,hungry,4595,-10.52855959512477
4596,bark,4596,-10.52855959512477
4597,dispensers,4597,-10.52855959512477
4598,chalk,4598,-10.52855959512477
4599,damage,4599,-10.52855959512477
4600,wife,4600,-10.52855959512477
4601,glassware,4601,-10.52855959512477
4602,flys,4602,-10.52855959512477
4603,snow-capped,4603,-10.52855959512477
4604,av,4604,-10.52855959512477
4605,cycling,4605,-10.52855959512477
4606,signaling,4606,-10.52855959512477
4607,dripping,4607,-10.52855959512477
4608,needed,4608,-10.52855959512477
4609,traveler,4609,-10.52855959512477
4610,artist,4610,-10.52855959512477
4611,union,4611,-10.52855959512477
4612,protesting,4612,-10.52855959512477
4613,oar,4613,-10.52855959512477
4614,smashed,4614,-10.52855959512477
4615,fenced-in,4615,-10.52855959512477
4616,'re,4616,-10.52855959512477
4617,fills,4617,-10.52855959512477
4618,washes,4618,-10.52855959512477
4619,lingerie,4619,-10.52855959512477
4620,bloody,4620,-10.52855959512477
4621,lipstick,4621,-10.52855959512477
4622,rumpled,4622,-10.52855959512477
4623,1,4623,-10.52855959512477
4624,shaker,4624,-10.52855959512477
4625,outlet,4625,-10.52855959512477
4626,paris,4626,-10.52855959512477
4627,interested,4627,-10.52855959512477
4628,handling,4628,-10.52855959512477
4629,crooked,4629,-10.52855959512477
4630,solitary,4630,-10.52855959512477
4631,assisting,4631,-10.52855959512477
4632,tale,4632,-10.52855959512477
4633,w,4633,-10.52855959512477
4634,vessel,4634,-10.52855959512477
4635,ivy,4635,-10.52855959512477
4636,longboard,4636,-10.52855959512477
4637,leashes,4637,-10.52855959512477
4638,chases,4638,-10.52855959512477
4639,bows,4639,-10.52855959512477
